datecollected,siteid,sampleid,basisofrecord,minimumdepthinmeters,maximumdepthinmeters,taxaname,taxanameid,samplingeffort,parameter,parameter_value,parameter_standardunit
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,7.0,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,87.5,%
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Lithophyllum byssoides,145140,0.25 m2,Coverage,0.1,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Champia parvula,145804,0.25 m2,Coverage,0.1,%
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,37.5,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,37.5,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Halurus equisetifolius,146345,0.25 m2,Coverage,0.1,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Pterosiphonia complanata,146368,0.25 m2,Coverage,2.5,%
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Anemonia sulcata,231858,0.25 m2,Coverage,15.0,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Anemonia sulcata,231858,0.25 m2,Coverage,2.5,%
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,2.5,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,0.1,%
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,2.5,%
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Ostrea edulis,140658,0.25 m2,Coverage,0.1,%
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,0.1,%
2009-07-25,M-LN32,M-LN32_20090725,HumanObservation,Intertidal,Intertidal,Perforatus perforatus,535477,0.25 m2,Coverage,0.1,%
2012-08-04,M-LN32,M-LN32_20120804,HumanObservation,Intertidal,Intertidal,Perforatus perforatus,535477,0.25 m2,Coverage,0.1,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Ulva clathrata,156078,0.25 m2,Coverage,2.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,37.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,37.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,15.0,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Cladophora sp.,143996,0.25 m2,Coverage,0.1,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Codium fragile,145086,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,2.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,0.1,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,15.0,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,37.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Sphacelaria sp.,144272,0.25 m2,Coverage,37.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Sphacelaria sp.,144272,0.25 m2,Coverage,2.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Sphacelaria sp.,144272,0.25 m2,Coverage,37.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Sphacelaria cirrosa,145892,0.25 m2,Coverage,37.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Halopteris scoparia,182742,0.25 m2,Coverage,2.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Cladostephus spongiosus,145888,0.25 m2,Coverage,2.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Cladostephus spongiosus,145888,0.25 m2,Coverage,0.1,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Dictyota dichotoma,145367,0.25 m2,Coverage,2.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Dictyota dichotoma,145367,0.25 m2,Coverage,15.0,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Bifurcaria bifurcata,145503,0.25 m2,Coverage,0.1,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Bifurcaria bifurcata,145503,0.25 m2,Coverage,0.1,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Bifurcaria bifurcata,145503,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Bifurcaria bifurcata,145503,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Bonnemaisonia hamifera,144442,0.25 m2,Coverage,0.1,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Falkenbergia rufolanosa,295877,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Falkenbergia rufolanosa,295877,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Falkenbergia rufolanosa,295877,0.25 m2,Coverage,2.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Gelidium pusillum,145590,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Gelidium pusillum,145590,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Gelidium pusillum,145590,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Gelidium pusillum,145590,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Gelidium spinosum,145594,0.25 m2,Coverage,0.1,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Gelidium spinosum,145594,0.25 m2,Coverage,0.1,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,2.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,15.0,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,37.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Hypnea musciformis,145634,0.25 m2,Coverage,2.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Plocamium cartilagineum,145782,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Plocamium cartilagineum,145782,0.25 m2,Coverage,0.1,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Gymnogongrus crenulatus,145656,0.25 m2,Coverage,0.1,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,2.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,2.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Ellisolandia elongata,732248,0.25 m2,Coverage,62.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Ellisolandia elongata,732248,0.25 m2,Coverage,62.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Ellisolandia elongata,732248,0.25 m2,Coverage,37.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Ellisolandia elongata,732248,0.25 m2,Coverage,37.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Ellisolandia elongata,732248,0.25 m2,Coverage,62.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,87.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,87.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,87.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,37.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,62.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Champia parvula,145804,0.25 m2,Coverage,0.1,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Champia parvula,145804,0.25 m2,Coverage,2.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,0.1,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Ceramium sp.,143834,0.25 m2,Coverage,2.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Ceramium sp.,143834,0.25 m2,Coverage,15.0,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Ceramium secundatum,144562,0.25 m2,Coverage,2.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Trailliella intricata,162368,0.25 m2,Coverage,0.1,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Pterosiphonia sp.,143922,0.25 m2,Coverage,0.1,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Pterosiphonia sp.,143922,0.25 m2,Coverage,0.1,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Pterosiphonia complanata,146368,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Vertebrata reptabunda,1311370,0.25 m2,Coverage,62.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Vertebrata reptabunda,1311370,0.25 m2,Coverage,37.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Chondria coerulescens,1311369,0.25 m2,Coverage,2.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Chondria coerulescens,1311369,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Chondria coerulescens,1311369,0.25 m2,Coverage,0.1,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Herposiphonia secunda f. tenella,382517,0.25 m2,Coverage,37.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Herposiphonia secunda f. tenella,382517,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Herposiphonia secunda f. tenella,382517,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Herposiphonia secunda f. tenella,382517,0.25 m2,Coverage,2.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Herposiphonia secunda f. tenella,382517,0.25 m2,Coverage,2.5,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,37.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,15.0,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Gibbula umbilicalis,141801,0.25 m2,Coverage,37.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Gibbula umbilicalis,141801,0.25 m2,Coverage,2.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Gibbula umbilicalis,141801,0.25 m2,Coverage,0.1,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,37.5,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,15.0,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,0.1,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,0.1,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,2.5,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,15.0,%
2009-07-26,M-LN42,M-LN42_20090726,HumanObservation,Intertidal,Intertidal,Perforatus perforatus,535477,0.25 m2,Coverage,15.0,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Perforatus perforatus,535477,0.25 m2,Coverage,2.5,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Perforatus perforatus,535477,0.25 m2,Coverage,15.0,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Perforatus perforatus,535477,0.25 m2,Coverage,15.0,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Perforatus perforatus,535477,0.25 m2,Coverage,2.5,%
2012-04-08,M-LN42,M-LN42_20120408,HumanObservation,Intertidal,Intertidal,Clibanarius erythropus,107196,0.25 m2,Coverage,0.1,%
2015-08-29,M-LN42,M-LN42_20150829,HumanObservation,Intertidal,Intertidal,Clibanarius erythropus,107196,0.25 m2,Coverage,0.1,%
2018-07-16,M-LN42,M-LN42_20180716,HumanObservation,Intertidal,Intertidal,Clibanarius erythropus,107196,0.25 m2,Coverage,0.1,%
2021-08-24,M-LN42,M-LN42_20210824,HumanObservation,Intertidal,Intertidal,Clibanarius erythropus,107196,0.25 m2,Coverage,0.1,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Ulva clathrata,156078,0.25 m2,Coverage,0.1,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,0.1,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,2.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,2.5,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Cladophora sp.,143996,0.25 m2,Coverage,37.5,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Cladophora sp.,143996,0.25 m2,Coverage,15.0,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Cladophora sp.,143996,0.25 m2,Coverage,15.0,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Codium fragile,145086,0.25 m2,Coverage,0.1,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Codium fragile,145086,0.25 m2,Coverage,2.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Codium fragile,145086,0.25 m2,Coverage,0.1,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,0.1,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,0.1,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,0.1,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Bryopsis plumosa,144457,0.25 m2,Coverage,0.1,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Leathesia marina,494940,0.25 m2,Coverage,0.1,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Leathesia marina,494940,0.25 m2,Coverage,0.1,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Leathesia marina,494940,0.25 m2,Coverage,15.0,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Sphacelaria sp.,144272,0.25 m2,Coverage,15.0,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Halopteris scoparia,182742,0.25 m2,Coverage,15.0,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Halopteris scoparia,182742,0.25 m2,Coverage,15.0,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Halopteris scoparia,182742,0.25 m2,Coverage,15.0,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Cladostephus spongiosus,145888,0.25 m2,Coverage,0.1,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Cladostephus spongiosus,145888,0.25 m2,Coverage,0.1,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Cladostephus spongiosus,145888,0.25 m2,Coverage,0.1,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Zanardinia typus,548016,0.25 m2,Coverage,0.1,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Zanardinia typus,548016,0.25 m2,Coverage,0.1,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Bifurcaria bifurcata,145503,0.25 m2,Coverage,0.1,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Cystoseira tamariscifolia,145536,0.25 m2,Coverage,0.1,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Cystoseira tamariscifolia,145536,0.25 m2,Coverage,37.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Cystoseira tamariscifolia,145536,0.25 m2,Coverage,2.5,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Colpomenia peregrina,145856,0.25 m2,Coverage,0.1,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Colpomenia peregrina,145856,0.25 m2,Coverage,0.1,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Asparagopsis armata,144438,0.25 m2,Coverage,2.5,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Asparagopsis armata,144438,0.25 m2,Coverage,0.1,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Falkenbergia rufolanosa,295877,0.25 m2,Coverage,37.5,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Falkenbergia rufolanosa,295877,0.25 m2,Coverage,37.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Falkenbergia rufolanosa,295877,0.25 m2,Coverage,37.5,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Gelidium spinosum,145594,0.25 m2,Coverage,37.5,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Gelidium spinosum,145594,0.25 m2,Coverage,37.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Gelidium spinosum,145594,0.25 m2,Coverage,15.0,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Pterocladiella capillacea,145599,0.25 m2,Coverage,37.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Pterocladiella capillacea,145599,0.25 m2,Coverage,15.0,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Plocamium cartilagineum,145782,0.25 m2,Coverage,2.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Plocamium cartilagineum,145782,0.25 m2,Coverage,2.5,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,2.5,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,37.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,37.5,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Ellisolandia elongata,732248,0.25 m2,Coverage,62.5,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Ellisolandia elongata,732248,0.25 m2,Coverage,62.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Ellisolandia elongata,732248,0.25 m2,Coverage,62.5,%
2015-07-05,M-LN52,M-LN52_20150705,HumanObservation,Intertidal,Intertidal,Jania rubens,145130,0.25 m2,Coverage,2.5,%
2018-07-14,M-LN52,M-LN52_20180714,HumanObservation,Intertidal,Intertidal,Jania rubens,145130,0.25 m2,Coverage,2.5,%
2021-08-23,M-LN52,M-LN52_20210823,HumanObservation,Intertidal,Intertidal,Jania rubens,145130,0.25 m2,Coverage,2.5,%
