datecollected,siteid,sampleid,basisofrecord,minimumdepthinmeters,maximumdepthinmeters,taxaname,taxanameid,samplingeffort,parameter,parameter_value,parameter_standardunit
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Prionospio sp.,129620,0.1 m2 * 3,Abundance,4.0,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Prionospio sp.,129620,0.1 m2 * 3,Abundance,7.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Prionospio steenstrupi,131164,0.1 m2 * 3,Abundance,4.1,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Prionospio steenstrupi,131164,0.1 m2 * 3,Abundance,8.0,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Prionospio steenstrupi,131164,0.1 m2 * 3,Abundance,10.67,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Prionospio steenstrupi,131164,0.1 m2 * 3,Abundance,45.33,Ind/m2
2001-03-19,L-L10,L-L10_20010319,MaterialSample,0,41,Prionospio steenstrupi,131164,0.1 m2 * 3,Abundance,2.74,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Prionospio steenstrupi,131164,0.1 m2 * 3,Abundance,4.0,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Prionospio steenstrupi,131164,0.1 m2 * 3,Abundance,18.08,Ind/m2
2006-03-15,L-L10,L-L10_20060315,MaterialSample,0,41,Prionospio steenstrupi,131164,0.1 m2 * 3,Abundance,9.04,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Spio sp.,129625,0.1 m2 * 3,Abundance,5.33,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Spio filicornis,131183,0.1 m2 * 3,Abundance,1.4,Ind/m2
2015-04-16,L-L10,L-L10_20150416,MaterialSample,0,41,Spio filicornis,131183,0.1 m2 * 3,Abundance,13.33,Ind/m2
2012-02-23,L-L10,L-L10_20120223,MaterialSample,0,41,Spio martinensis,131185,0.1 m2 * 3,Abundance,13.33,Ind/m2
2019-03-21,L-L10,L-L10_20190321,MaterialSample,0,41,Spio martinensis,131185,0.1 m2 * 3,Abundance,17.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Spio decorata,152314,0.1 m2 * 3,Abundance,6.8,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Spio decorata,152314,0.1 m2 * 3,Abundance,24.0,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Spio decorata,152314,0.1 m2 * 3,Abundance,2.67,Ind/m2
2003-02-26,L-L10,L-L10_20030226,MaterialSample,0,41,Spio decorata,152314,0.1 m2 * 3,Abundance,5.33,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Spio decorata,152314,0.1 m2 * 3,Abundance,4.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Spiophanes bombyx,131187,0.1 m2 * 3,Abundance,1.4,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Spiophanes bombyx,131187,0.1 m2 * 3,Abundance,144.0,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Spiophanes bombyx,131187,0.1 m2 * 3,Abundance,21.33,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Spiophanes bombyx,131187,0.1 m2 * 3,Abundance,29.33,Ind/m2
2001-03-19,L-L10,L-L10_20010319,MaterialSample,0,41,Spiophanes bombyx,131187,0.1 m2 * 3,Abundance,5.49,Ind/m2
2020-03-11,L-L10,L-L10_20200311,MaterialSample,0,41,Malacoceros sp.,129614,0.1 m2 * 3,Abundance,3.0,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Malacoceros vulgaris,131134,0.1 m2 * 3,Abundance,4.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Streblospio shrubsolii,131193,0.1 m2 * 3,Abundance,1.4,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Streblospio shrubsolii,131193,0.1 m2 * 3,Abundance,1.33,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Scolelepis sp.,129623,0.1 m2 * 3,Abundance,4.0,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Scolelepis squamata,131177,0.1 m2 * 3,Abundance,1.33,Ind/m2
2022-03-21,L-L10,L-L10_20220321,MaterialSample,0,41,Aonides paucibranchiata,131107,0.1 m2 * 3,Abundance,4.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Prionospio cirrifera,131153,0.1 m2 * 3,Abundance,2.7,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Prionospio cirrifera,131153,0.1 m2 * 3,Abundance,1.33,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Magelona sp.,129341,0.1 m2 * 3,Abundance,1.4,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Magelona papillicornis,130272,0.1 m2 * 3,Abundance,2.7,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Magelona papillicornis,130272,0.1 m2 * 3,Abundance,8.0,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Magelona papillicornis,130272,0.1 m2 * 3,Abundance,8.0,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Magelona filiformis,130268,0.1 m2 * 3,Abundance,22.67,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Magelona filiformis,130268,0.1 m2 * 3,Abundance,10.67,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Magelona filiformis,130268,0.1 m2 * 3,Abundance,16.0,Ind/m2
2000-03-22,L-L10,L-L10_20000322,MaterialSample,0,41,Magelona filiformis,130268,0.1 m2 * 3,Abundance,10.67,Ind/m2
2002-03-05,L-L10,L-L10_20020305,MaterialSample,0,41,Magelona filiformis,130268,0.1 m2 * 3,Abundance,10.67,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Magelona filiformis,130268,0.1 m2 * 3,Abundance,24.0,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Magelona alleni,130266,0.1 m2 * 3,Abundance,1.33,Ind/m2
2000-03-22,L-L10,L-L10_20000322,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,32.0,Ind/m2
2001-03-19,L-L10,L-L10_20010319,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,10.97,Ind/m2
2002-03-05,L-L10,L-L10_20020305,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,10.67,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,20.0,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,194.35,Ind/m2
2006-03-15,L-L10,L-L10_20060315,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,9.04,Ind/m2
2007-03-13,L-L10,L-L10_20070313,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,4.52,Ind/m2
2008-02-13,L-L10,L-L10_20080213,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,21.0,Ind/m2
2018-03-14,L-L10,L-L10_20180314,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,4.0,Ind/m2
2019-03-21,L-L10,L-L10_20190321,MaterialSample,0,41,Magelona johnstoni,130269,0.1 m2 * 3,Abundance,3.0,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Spiochaetopterus costarum,129922,0.1 m2 * 3,Abundance,2.67,Ind/m2
2009-02-25,L-L10,L-L10_20090225,MaterialSample,0,41,Caulleriella sp.,129241,0.1 m2 * 3,Abundance,13.33,Ind/m2
2010-03-15,L-L10,L-L10_20100315,MaterialSample,0,41,Caulleriella sp.,129241,0.1 m2 * 3,Abundance,13.33,Ind/m2
2015-04-16,L-L10,L-L10_20150416,MaterialSample,0,41,Caulleriella sp.,129241,0.1 m2 * 3,Abundance,40.0,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Caulleriella sp.,129241,0.1 m2 * 3,Abundance,13.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Caulleriella alata,129943,0.1 m2 * 3,Abundance,1.4,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Caulleriella alata,129943,0.1 m2 * 3,Abundance,9.0,Ind/m2
2022-03-21,L-L10,L-L10_20220321,MaterialSample,0,41,Caulleriella alata,129943,0.1 m2 * 3,Abundance,7.0,Ind/m2
2018-03-14,L-L10,L-L10_20180314,MaterialSample,0,41,Caulleriella bioculata,129944,0.1 m2 * 3,Abundance,4.0,Ind/m2
2020-03-11,L-L10,L-L10_20200311,MaterialSample,0,41,Caulleriella bioculata,129944,0.1 m2 * 3,Abundance,3.0,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Chaetozone setosa,129955,0.1 m2 * 3,Abundance,2.67,Ind/m2
2001-03-19,L-L10,L-L10_20010319,MaterialSample,0,41,Chaetozone setosa,129955,0.1 m2 * 3,Abundance,2.74,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Chaetozone gibber,129953,0.1 m2 * 3,Abundance,5.33,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Chaetozone gibber,129953,0.1 m2 * 3,Abundance,13.33,Ind/m2
1999-03-24,L-L10,L-L10_19990324,MaterialSample,0,41,Chaetozone gibber,129953,0.1 m2 * 3,Abundance,2.67,Ind/m2
2000-03-22,L-L10,L-L10_20000322,MaterialSample,0,41,Chaetozone gibber,129953,0.1 m2 * 3,Abundance,5.33,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Chaetozone gibber,129953,0.1 m2 * 3,Abundance,12.0,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Kirkegaardia sp.,884676,0.1 m2 * 3,Abundance,4.52,Ind/m2
2014-03-13,L-L10,L-L10_20140313,MaterialSample,0,41,Macrochaeta clavicornis,129745,0.1 m2 * 3,Abundance,13.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Armandia cirrhosa,130485,0.1 m2 * 3,Abundance,1.4,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Armandia cirrhosa,130485,0.1 m2 * 3,Abundance,1.33,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Capitella capitata,129876,0.1 m2 * 3,Abundance,5.33,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Capitella capitata,129876,0.1 m2 * 3,Abundance,2.67,Ind/m2
2012-02-23,L-L10,L-L10_20120223,MaterialSample,0,41,Notomastus lineatus,129899,0.1 m2 * 3,Abundance,13.33,Ind/m2
2018-03-14,L-L10,L-L10_20180314,MaterialSample,0,41,Notomastus lineatus,129899,0.1 m2 * 3,Abundance,9.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,39.6,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,30.67,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,10.67,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,13.33,Ind/m2
2002-03-05,L-L10,L-L10_20020305,MaterialSample,0,41,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,5.33,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,18.08,Ind/m2
2006-03-15,L-L10,L-L10_20060315,MaterialSample,0,41,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,4.52,Ind/m2
2018-03-14,L-L10,L-L10_20180314,MaterialSample,0,41,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,13.0,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Euclymene oerstedii,130294,0.1 m2 * 3,Abundance,2.67,Ind/m2
2006-03-15,L-L10,L-L10_20060315,MaterialSample,0,41,Euclymene oerstedii,130294,0.1 m2 * 3,Abundance,4.52,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,5.33,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,37.33,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,2.67,Ind/m2
2000-03-22,L-L10,L-L10_20000322,MaterialSample,0,41,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,10.67,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,9.04,Ind/m2
2006-03-15,L-L10,L-L10_20060315,MaterialSample,0,41,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,18.08,Ind/m2
2007-03-13,L-L10,L-L10_20070313,MaterialSample,0,41,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,4.52,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,4.0,Ind/m2
2003-02-26,L-L10,L-L10_20030226,MaterialSample,0,41,Myriochele danielsseni,130540,0.1 m2 * 3,Abundance,5.33,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Myriochele danielsseni,130540,0.1 m2 * 3,Abundance,8.0,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Myriochele danielsseni,130540,0.1 m2 * 3,Abundance,18.08,Ind/m2
2006-03-15,L-L10,L-L10_20060315,MaterialSample,0,41,Myriochele danielsseni,130540,0.1 m2 * 3,Abundance,4.52,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,8.0,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,24.0,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,8.0,Ind/m2
2001-03-19,L-L10,L-L10_20010319,MaterialSample,0,41,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,2.74,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,4.52,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Sabellaria spinulosa,130867,0.1 m2 * 3,Abundance,2.7,Ind/m2
2000-03-22,L-L10,L-L10_20000322,MaterialSample,0,41,Pectinaria auricoma,334415,0.1 m2 * 3,Abundance,5.33,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Lagis koreni,152367,0.1 m2 * 3,Abundance,2.67,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Ampharete sp.,129155,0.1 m2 * 3,Abundance,1.4,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Ampharete sp.,129155,0.1 m2 * 3,Abundance,6.67,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Ampharete sp.,129155,0.1 m2 * 3,Abundance,5.33,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,13.33,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Terebellidae,982,0.1 m2 * 3,Abundance,5.5,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Terebellidae,982,0.1 m2 * 3,Abundance,4.0,Ind/m2
2009-02-25,L-L10,L-L10_20090225,MaterialSample,0,41,Polycirrus sp.,129710,0.1 m2 * 3,Abundance,80.0,Ind/m2
2010-03-15,L-L10,L-L10_20100315,MaterialSample,0,41,Polycirrus sp.,129710,0.1 m2 * 3,Abundance,80.0,Ind/m2
2011-03-07,L-L10,L-L10_20110307,MaterialSample,0,41,Polycirrus sp.,129710,0.1 m2 * 3,Abundance,28.89,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Polycirrus sp.,129710,0.1 m2 * 3,Abundance,13.0,Ind/m2
2021-03-02,L-L10,L-L10_20210302,MaterialSample,0,41,Polycirrus sp.,129710,0.1 m2 * 3,Abundance,37.0,Ind/m2
2021-03-02,L-L10,L-L10_20210302,MaterialSample,0,41,Polycirrus medusa,131531,0.1 m2 * 3,Abundance,7.0,Ind/m2
2012-02-23,L-L10,L-L10_20120223,MaterialSample,0,41,Polycirrus haematodes,131528,0.1 m2 * 3,Abundance,13.33,Ind/m2
2013-03-07,L-L10,L-L10_20130307,MaterialSample,0,41,Polycirrus haematodes,131528,0.1 m2 * 3,Abundance,6.67,Ind/m2
2002-03-05,L-L10,L-L10_20020305,MaterialSample,0,41,Polycirrus aurantiacus,131525,0.1 m2 * 3,Abundance,42.67,Ind/m2
2018-03-14,L-L10,L-L10_20180314,MaterialSample,0,41,Polycirrus aurantiacus,131525,0.1 m2 * 3,Abundance,27.0,Ind/m2
2019-03-21,L-L10,L-L10_20190321,MaterialSample,0,41,Polycirrus aurantiacus,131525,0.1 m2 * 3,Abundance,10.0,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Chone filicaudata,130890,0.1 m2 * 3,Abundance,1.33,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Chone filicaudata,130890,0.1 m2 * 3,Abundance,21.33,Ind/m2
2002-03-05,L-L10,L-L10_20020305,MaterialSample,0,41,Protodrilus sp.,129514,0.1 m2 * 3,Abundance,5.33,Ind/m2
2009-02-25,L-L10,L-L10_20090225,MaterialSample,0,41,Protodrilus sp.,129514,0.1 m2 * 3,Abundance,146.67,Ind/m2
2010-03-15,L-L10,L-L10_20100315,MaterialSample,0,41,Protodrilus sp.,129514,0.1 m2 * 3,Abundance,40.0,Ind/m2
2011-03-07,L-L10,L-L10_20110307,MaterialSample,0,41,Protodrilus sp.,129514,0.1 m2 * 3,Abundance,65.56,Ind/m2
2012-02-23,L-L10,L-L10_20120223,MaterialSample,0,41,Protodrilus sp.,129514,0.1 m2 * 3,Abundance,120.0,Ind/m2
2014-03-13,L-L10,L-L10_20140313,MaterialSample,0,41,Protodrilus sp.,129514,0.1 m2 * 3,Abundance,7.0,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Protodrilus sp.,129514,0.1 m2 * 3,Abundance,38.0,Ind/m2
2018-03-14,L-L10,L-L10_20180314,MaterialSample,0,41,Protodrilus sp.,129514,0.1 m2 * 3,Abundance,9.0,Ind/m2
1995-04-04,L-L10,L-L10_19950404,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,12.3,Ind/m2
2009-02-25,L-L10,L-L10_20090225,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,106.67,Ind/m2
2010-03-15,L-L10,L-L10_20100315,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,400.0,Ind/m2
2011-03-07,L-L10,L-L10_20110307,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,210.0,Ind/m2
2012-02-23,L-L10,L-L10_20120223,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,266.67,Ind/m2
2013-03-07,L-L10,L-L10_20130307,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,133.33,Ind/m2
2014-03-13,L-L10,L-L10_20140313,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,190.0,Ind/m2
2015-04-16,L-L10,L-L10_20150416,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,293.33,Ind/m2
2016-03-17,L-L10,L-L10_20160317,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,110.0,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,127.0,Ind/m2
2018-03-14,L-L10,L-L10_20180314,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,231.0,Ind/m2
2019-03-21,L-L10,L-L10_20190321,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,17.0,Ind/m2
2020-03-11,L-L10,L-L10_20200311,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,33.0,Ind/m2
2021-03-02,L-L10,L-L10_20210302,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,43.0,Ind/m2
2022-03-21,L-L10,L-L10_20220321,MaterialSample,0,41,Polygordius appendiculatus,130712,0.1 m2 * 3,Abundance,24.0,Ind/m2
2011-03-07,L-L10,L-L10_20110307,MaterialSample,0,41,Oligochaeta,2036,0.1 m2 * 3,Abundance,13.33,Ind/m2
2012-02-23,L-L10,L-L10_20120223,MaterialSample,0,41,Oligochaeta,2036,0.1 m2 * 3,Abundance,13.33,Ind/m2
2019-03-21,L-L10,L-L10_20190321,MaterialSample,0,41,Oligochaeta,2036,0.1 m2 * 3,Abundance,3.0,Ind/m2
2009-02-25,L-L10,L-L10_20090225,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,66.67,Ind/m2
2010-03-15,L-L10,L-L10_20100315,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,226.67,Ind/m2
2011-03-07,L-L10,L-L10_20110307,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,33.33,Ind/m2
2012-02-23,L-L10,L-L10_20120223,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,226.67,Ind/m2
2013-03-07,L-L10,L-L10_20130307,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,106.67,Ind/m2
2014-03-13,L-L10,L-L10_20140313,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,57.0,Ind/m2
2015-04-16,L-L10,L-L10_20150416,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,293.33,Ind/m2
2016-03-17,L-L10,L-L10_20160317,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,27.0,Ind/m2
2017-03-29,L-L10,L-L10_20170329,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,31.0,Ind/m2
2018-03-14,L-L10,L-L10_20180314,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,4.0,Ind/m2
2019-03-21,L-L10,L-L10_20190321,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,17.0,Ind/m2
2020-03-11,L-L10,L-L10_20200311,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,3.0,Ind/m2
2021-03-02,L-L10,L-L10_20210302,MaterialSample,0,41,Grania sp.,137349,0.1 m2 * 3,Abundance,27.0,Ind/m2
2009-02-25,L-L10,L-L10_20090225,MaterialSample,0,41,Heterodrilus arenicolus,137548,0.1 m2 * 3,Abundance,13.33,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Gastropoda,101,0.1 m2 * 3,Abundance,1.33,Ind/m2
2009-02-25,L-L10,L-L10_20090225,MaterialSample,0,41,Caecum trachea,138957,0.1 m2 * 3,Abundance,13.33,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Euspira nitida,151894,0.1 m2 * 3,Abundance,1.33,Ind/m2
2009-02-25,L-L10,L-L10_20090225,MaterialSample,0,41,Euspira nitida,151894,0.1 m2 * 3,Abundance,13.33,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Barleeia rubra,890153,0.1 m2 * 3,Abundance,2.67,Ind/m2
2006-03-15,L-L10,L-L10_20060315,MaterialSample,0,41,Tritia reticulata,876821,0.1 m2 * 3,Abundance,4.52,Ind/m2
2007-03-13,L-L10,L-L10_20070313,MaterialSample,0,41,Tritia reticulata,876821,0.1 m2 * 3,Abundance,4.52,Ind/m2
1996-03-06,L-L10,L-L10_19960306,MaterialSample,0,41,Hinia reticulata,416627,0.1 m2 * 3,Abundance,1.33,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Hinia reticulata,416627,0.1 m2 * 3,Abundance,2.67,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Hinia reticulata,416627,0.1 m2 * 3,Abundance,2.67,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Bela nebula,139217,0.1 m2 * 3,Abundance,2.67,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Mangelia smithii,139289,0.1 m2 * 3,Abundance,2.67,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Mangelia smithii,139289,0.1 m2 * 3,Abundance,4.52,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Mangelia wareni,532017,0.1 m2 * 3,Abundance,16.0,Ind/m2
2004-02-10,L-L10,L-L10_20040210,MaterialSample,0,41,Turbonilla sp.,138421,0.1 m2 * 3,Abundance,4.0,Ind/m2
1997-03-12,L-L10,L-L10_19970312,MaterialSample,0,41,Turbonilla rufa,141089,0.1 m2 * 3,Abundance,2.67,Ind/m2
2006-03-15,L-L10,L-L10_20060315,MaterialSample,0,41,Turbonilla rufa,141089,0.1 m2 * 3,Abundance,4.52,Ind/m2
2014-03-13,L-L10,L-L10_20140313,MaterialSample,0,41,Ondina divisa,141033,0.1 m2 * 3,Abundance,3.0,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Cylichna cylindracea,139476,0.1 m2 * 3,Abundance,2.67,Ind/m2
2000-03-22,L-L10,L-L10_20000322,MaterialSample,0,41,Cylichna cylindracea,139476,0.1 m2 * 3,Abundance,10.67,Ind/m2
2005-03-14,L-L10,L-L10_20050314,MaterialSample,0,41,Cylichna cylindracea,139476,0.1 m2 * 3,Abundance,4.52,Ind/m2
2008-02-13,L-L10,L-L10_20080213,MaterialSample,0,41,Cylichna cylindracea,139476,0.1 m2 * 3,Abundance,5.0,Ind/m2
1998-03-16,L-L10,L-L10_19980316,MaterialSample,0,41,Rhizorus acuminatus,153276,0.1 m2 * 3,Abundance,5.33,Ind/m2
2000-03-22,L-L10,L-L10_20000322,MaterialSample,0,41,Rhizorus acuminatus,153276,0.1 m2 * 3,Abundance,10.67,Ind/m2
